id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3 
10428-S,slovenija,2022-11-26,202211,['R. K.'],101,0.212981,54,3795.0,14306-R,0.212009,65,2966.0,2953-R,0.211332,60,4084.0,2969-R
10429-S,slovenija,2022-11-26,202211,"['STA', 'R. K.']",1014,0.522159,64,2955.0,2953-R,0.510866,79,5447.0,2992-R,0.503824,58,1112.0,23004-R
10430-S,planet-tv,2022-11-26,202211,['J.C.'],180,0.37928,40,5238.0,19305-R,0.359072,69,5088.0,2983-R,0.344376,52,2637.0,14289-R
10431-S,slovenija,2022-11-26,202211,['R. K.'],195,0.408251,63,2933.0,2953-R,0.387134,69,5086.0,2983-R,0.385095,52,4443.0,8293-R
10432-S,sportal,2022-11-26,202211,['M. P.'],739,0.650275,72,3025.0,19292-R,0.623871,58,5379.0,14335-R,0.621671,66,2207.0,2935-R
10433-S,slovenija,2022-11-26,202211,"['STA', 'R. K.']",578,0.571392,50,4398.0,8293-R,0.526725,72,2938.0,8273-R,0.523502,64,5369.0,14335-R
10434-S,svet,2022-11-26,202211,"['STA', 'R. K.']",1265,0.737918,45,4362.0,8293-R,0.73264,47,1462.0,8262-R,0.728806,70,2902.0,8273-R
10435-S,planet-tv,2022-11-26,202211,['E. R.'],410,0.546322,65,2975.0,19292-R,0.535077,65,1521.0,23010-R,0.501839,49,1521.0,19282-R
10436-S,planet-tv,2022-11-26,202211,['E. R.'],380,0.542328,68,2975.0,19292-R,0.496498,65,2157.0,2935-R,0.493756,56,1521.0,19282-R
10437-S,svet,2022-11-26,202211,['R. K.'],134,0.391374,68,4345.0,8293-R,0.38552,70,1445.0,8262-R,0.37234,78,2885.0,8273-R
10438-S,sportal,2022-11-26,202211,"['STA', 'M. P.', 'S. K.']",362,0.531059,40,4278.0,14321-R,0.508029,52,2520.0,14289-R,0.476013,51,4296.0,14322-R
10439-S,slovenija,2022-11-26,202211,['R. K.'],131,0.357056,51,3716.0,23022-R,0.316138,76,5300.0,2992-R,0.30517,53,965.0,23004-R
10440-S,sportal,2022-11-26,202211,['M. P.'],478,0.501183,53,4277.0,14323-R,0.496157,56,3210.0,14298-R,0.46617,52,2490.0,14289-R
10441-S,sportal,2022-11-26,202211,['Sportal'],830,0.576443,52,2310.0,14289-R,0.556494,51,4086.0,14322-R,0.533721,63,1917.0,2935-R
10442-S,sportal,2022-11-26,202211,['Boštjan Boh'],3738,0.821245,68,2735.0,19292-R,0.792163,68,1281.0,23010-R,0.766202,48,1281.0,19282-R
10443-S,svet,2023-06-11,202306,['Aleš Žužek'],582,0.639777,38,922.0,5283-R,0.605088,59,4408.0,5309-R,0.592207,72,3210.0,17037-R
10444-S,sportal,2023-06-11,202306,['STA'],344,0.550157,57,3770.0,21116-R,0.54051,39,928.0,10785-R,0.539484,46,2657.0,10800-R
10445-S,svet,2023-06-11,202306,['A. Ž.'],833,0.594388,65,3717.0,314-R,0.581614,55,3148.0,17037-R,0.574543,58,3770.0,5307-R
10446-S,digisvet,2023-06-11,202306,['Srdjan Cvjetović'],2117,0.597822,77,3716.0,314-R,0.592958,92,1863.0,20220-R,0.57736,73,2320.0,21105-R
10447-S,avtomoto,2023-06-11,202306,['Gregor Pavšič'],242,0.306471,66,5020.0,17059-R,0.299359,50,3648.0,10814-R,0.293407,58,3728.0,21116-R
10448-S,sportal,2023-06-11,202306,['STA'],154,0.421779,58,759.0,10782-R,0.421371,41,2118.0,10796-R,0.373224,55,2934.0,10804-R
10449-S,sportal,2023-06-11,202306,['STA'],129,0.404596,73,3089.0,301-R,0.403304,56,2842.0,10801-R,0.390558,41,376.0,10774-R
10450-S,sportal,2023-06-11,202306,['STA'],232,0.464366,37,2066.0,10796-R,0.455037,52,3650.0,21116-R,0.451903,59,4667.0,10826-R
10451-S,sportal,2023-06-11,202306,['STA'],210,0.533298,58,343.0,10775-R,0.517663,56,703.0,10782-R,0.510977,41,4931.0,21120-R
10452-S,sportal,2023-06-11,202306,['STA'],153,0.404023,55,3370.0,17045-R,0.399116,46,368.0,17024-R,0.395882,62,4531.0,17055-R
10453-S,sportal,2023-06-11,202306,['Špela Lenart'],764,0.679691,35,4487.0,10824-R,0.674029,40,1911.0,17035-R,0.668518,48,4836.0,10832-R
10454-S,slovenija,2023-06-11,202306,"['A. Ž.', 'STA']",77,0.284234,53,2930.0,17037-R,0.266929,53,4357.0,317-R,0.266518,49,2103.0,21105-R
10455-S,sportal,2023-06-11,202306,['Boštjan Boh'],1109,0.813167,60,204.0,10775-R,0.7694,47,3084.0,10810-R,0.704272,53,3507.0,21116-R
10456-S,trendi,2023-06-11,202306,['Igor Harb'],1000,0.684143,35,1854.0,17035-R,0.677524,46,2062.0,21105-R,0.660352,38,1605.0,20220-R
10457-S,sportal,2023-06-11,202306,['M. P.'],797,0.667603,51,2889.0,17037-R,0.654223,56,168.0,10775-R,0.650567,57,3471.0,21116-R
10458-S,sportal,2023-06-11,202306,['STA'],379,0.953935,0,63.0,10773-R,0.589861,42,2881.0,17037-R,0.570852,51,3463.0,21116-R
10459-S,sportal,2023-06-11,202306,['STA'],240,0.496509,43,181.0,10776-R,0.457786,77,2870.0,301-R,0.455581,60,2623.0,10801-R
10460-S,sportal,2023-06-11,202306,['Alenka Teran Košir'],2016,0.730201,62,1806.0,17035-R,0.721928,55,3075.0,10811-R,0.710778,56,4731.0,10832-R
10461-S,svet,2023-06-11,202306,['A. Ž.'],511,0.608065,40,4376.0,10824-R,0.590339,50,3417.0,21116-R,0.585319,49,2835.0,17037-R
10462-S,svet,2023-06-11,202306,"['A. Ž.', 'STA']",280,0.536998,34,2809.0,17037-R,0.534628,53,3391.0,21116-R,0.522171,70,3111.0,5303-R
10463-S,sportal,2023-06-11,202306,['STA'],392,0.559635,25,1335.0,10789-R,0.532639,47,4665.0,10832-R,0.520364,67,3344.0,314-R
10464-S,sportal,2023-06-11,202306,['STA'],184,0.489261,50,2921.0,10810-R,0.488401,59,4361.0,10826-R,0.473308,58,41.0,10775-R
10465-S,sportal,2023-06-11,202306,"['Sportal', 'STA']",530,0.655309,38,5736.0,17069-R,0.652583,59,394.0,10782-R,0.652481,53,3337.0,21116-R
10466-S,slovenija,2023-06-11,202306,"['A. Ž.', 'STA']",143,0.433991,65,3305.0,314-R,0.426548,75,4415.0,323-R,0.411419,65,5556.0,332-R
10467-S,sportal,2023-06-11,202306,['STA'],176,0.471683,61,4323.0,10826-R,0.468828,47,2833.0,10808-R,0.465767,60,363.0,10782-R
10468-S,sportal,2023-06-11,202306,['STA'],801,0.234107,38,4262.0,10824-R,0.229669,65,5485.0,21125-R,0.199447,47,4068.0,17052-R
10469-S,sportal,2023-06-11,202306,['STA'],369,0.660009,42,13.0,10776-R,0.610686,62,351.0,10782-R,0.597177,44,4602.0,10832-R
10470-S,sportal,2023-06-11,202306,['STA'],324,0.77029,33,1017.0,10787-R,0.540491,21,5679.0,17069-R,0.532611,65,337.0,10782-R
10471-S,svet,2023-06-11,202306,['Sa. B.'],107,0.328443,82,2685.0,17037-R,0.32706,65,1858.0,21105-R,0.318723,65,3082.0,17045-R
10472-S,sportal,2023-06-11,202306,['Pe. M.'],887,0.475973,57,358.0,10783-R,0.410997,64,4789.0,10835-R,0.390988,58,1880.0,10799-R
10473-S,sportal,2023-06-11,202306,['STA'],117,0.907521,25,2.0,10778-R,0.410635,45,2775.0,10808-R,0.394785,46,1612.0,10795-R
10474-S,sportal,2023-06-11,202306,['Pe. M.'],1203,0.749828,56,4541.0,10832-R,0.739757,65,290.0,10782-R,0.732817,68,2651.0,17037-R
10475-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",237,0.47272,41,5620.0,17069-R,0.466196,47,2639.0,17037-R,0.44441,54,3221.0,21116-R
10476-S,sportal,2023-06-11,202306,['R. Sp.'],169,0.273092,60,1356.0,10791-R,0.267896,41,5618.0,17069-R,0.265899,54,4236.0,10826-R
10477-S,sportal,2023-06-11,202306,['STA'],195,0.955417,49,246.0,10781-R,0.504682,55,2622.0,17037-R,0.489784,55,3204.0,21116-R
10478-S,sportal,2023-06-11,202306,['Špela Lenart'],1270,0.756579,46,4493.0,10832-R,0.752445,24,5584.0,17069-R,0.739144,26,4144.0,10824-R
10479-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",302,0.48962,55,5583.0,17069-R,0.466435,70,4447.0,5321-R,0.461543,54,1775.0,21105-R
10480-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",540,0.616704,65,1700.0,5296-R,0.545366,84,2595.0,17037-R,0.531064,66,1768.0,21105-R
10481-S,trendi,2023-06-11,202306,['Sa. B.'],186,0.410527,54,70.0,10780-R,0.401422,73,4273.0,17058-R,0.399216,62,2575.0,17037-R
10482-S,slovenija,2023-06-11,202306,"['Sa. B.', 'STA']",105,0.394002,40,2571.0,17037-R,0.372823,32,5552.0,17069-R,0.356639,55,3153.0,21116-R
10483-S,sportal,2023-06-11,202306,['Alenka Teran Košir'],1536,0.549934,116,1277.0,20220-R,0.526631,105,4102.0,10824-R,0.512318,95,3130.0,314-R
10484-S,sportal,2023-06-11,202306,['STA'],431,0.571629,100,1245.0,20220-R,0.557379,82,1593.0,5295-R,0.548351,99,2529.0,17037-R
10485-S,slovenija,2023-06-11,202306,"['Sa. B.', 'STA']",439,0.96295,72,60.0,291-R,0.470617,59,3092.0,314-R,0.447875,42,1239.0,20220-R
10486-S,sportal,2023-06-11,202306,['R. P.'],715,0.709362,43,1481.0,10796-R,0.688653,60,122.0,10782-R,0.675933,47,4024.0,10824-R
10487-S,sportal,2023-06-11,202306,"['Pe. M.', 'STA']",141,0.504451,38,2459.0,17037-R,0.491008,55,3041.0,21116-R,0.488043,31,5440.0,17069-R
10488-S,sportal,2023-06-11,202306,['Pe. M.'],636,0.540725,39,109.0,10783-R,0.525228,45,4326.0,10832-R,0.517411,56,2250.0,10804-R
10489-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",207,0.392384,46,4532.0,10835-R,0.383019,42,101.0,10783-R,0.375883,69,2730.0,5303-R
10490-S,sportal,2023-06-11,202306,['STA'],325,0.424855,63,2992.0,314-R,0.410068,56,2957.0,21115-R,0.402104,58,3850.0,317-R
10491-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",197,0.923218,48,7.0,5282-R,0.409913,61,4406.0,5324-R,0.39207,69,4250.0,5321-R
10492-S,slovenija,2023-06-11,202306,"['A. Ž.', 'Sa. B.', 'STA']",358,0.710089,43,1584.0,298-R,0.611824,38,4378.0,329-R,0.513493,71,2368.0,301-R
10493-S,slovenija,2023-06-11,202306,"['Sa. B.', 'STA']",663,0.552586,76,4334.0,17062-R,0.525213,62,2937.0,314-R,0.52251,66,5588.0,17072-R
10494-S,slovenija,2023-06-11,202306,"['Sa. B.', 'STA']",400,0.428477,52,5293.0,17068-R,0.415003,60,2912.0,314-R,0.369242,66,3745.0,316-R
10495-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",281,0.578866,60,2336.0,17037-R,0.573552,56,718.0,5285-R,0.532927,53,1400.0,5295-R
10496-S,svet,2023-06-11,202306,"['Sa. B.', 'STA']",180,0.445995,37,5312.0,17069-R,0.427406,48,1504.0,21105-R,0.42627,64,5551.0,17072-R
10497-S,sportal,2023-06-11,202306,['STA'],455,0.615311,35,4422.0,10835-R,0.561542,25,1513.0,10799-R,0.514644,37,2318.0,17037-R
10498-S,planet-tv,2023-06-11,202306,['Planet TV'],357,0.383683,46,2813.0,10814-R,0.352147,74,3880.0,320-R,0.351986,52,5189.0,17066-R
10499-S,planet-tv,2023-06-11,202306,['E. R.'],449,0.640006,52,1271.0,17035-R,0.631536,48,5287.0,17069-R,0.604158,58,2306.0,17037-R
10500-S,sportal,2023-06-11,202306,['Š. L.'],300,0.540608,29,5287.0,17069-R,0.514028,34,2306.0,17037-R,0.509493,56,2888.0,21116-R
10501-S,planet-tv,2023-06-11,202306,['E. R.'],400,0.627565,36,1017.0,20220-R,0.60063,29,5282.0,17069-R,0.598691,32,1266.0,17035-R
10502-S,svet,2023-06-11,202306,"['A. Ž.', 'Sa. B.', 'STA']",868,0.665694,75,4234.0,5323-R,0.661254,68,2914.0,5308-R,0.6212,54,1349.0,5295-R
10503-S,digisvet,2023-06-11,202306,,833,0.598189,90,964.0,20220-R,0.572779,71,1421.0,21105-R,0.566294,74,2817.0,314-R
10504-S,sportal,2023-06-11,202306,['B. B.'],621,0.646795,45,4131.0,10832-R,0.64124,47,2400.0,10810-R,0.6157,34,5222.0,17069-R
10505-S,sportal,2023-06-11,202306,"['B. B.', 'Pe. M.']",430,0.424318,34,2860.0,10817-R,0.368909,41,1694.0,10800-R,0.355162,59,4574.0,10836-R
10506-S,sportal,2023-06-11,202306,['Sportal'],754,0.563085,41,3259.0,5309-R,0.540685,26,2061.0,17037-R,0.529786,64,3660.0,10826-R
10507-S,sportal,2023-06-11,202306,['Boštjan Boh'],794,0.692015,34,5042.0,17069-R,0.680592,38,1026.0,17035-R,0.672268,58,3660.0,10826-R
10508-S,sportal,2023-06-11,202306,['R. P.'],1014,0.729568,39,884.0,10796-R,0.71893,49,3776.0,10832-R,0.717513,53,2468.0,21116-R
10509-S,sportal,2022-11-25,202211,"['STA', 'M. P.', 'Š. L.']",397,0.207407,52,1916.0,14286-R,0.185897,53,960.0,14279-R,0.18537,61,1535.0,19283-R
10510-S,sportal,2022-11-25,202211,"['STA', 'S. K.', 'Pe. M.']",638,0.573219,49,28.0,14262-R,0.498899,52,3668.0,14317-R,0.494518,41,4767.0,14335-R
10511-S,slovenija,2022-11-25,202211,['Branko Soban'],1203,0.722771,61,1583.0,2935-R,0.719243,44,884.0,8262-R,0.71922,70,2401.0,19292-R
10512-S,avtomoto,2022-11-25,202211,['Gregor Pavšič'],954,0.508125,55,1976.0,14289-R,0.496248,56,5201.0,3003-R,0.493481,56,3752.0,14322-R
10513-S,svet,2022-11-25,202211,['Aleš Žužek'],1350,0.567024,72,2273.0,2953-R,0.565743,50,3783.0,8293-R,0.564242,69,2400.0,19292-R
10514-S,planet-tv,2022-11-25,202211,['J.C.'],460,0.547818,55,1970.0,14289-R,0.527533,52,3746.0,14322-R,0.514863,75,679.0,2927-R
10515-S,slovenija,2022-11-25,202211,"['STA', 'K. M.']",458,0.852619,73,24.0,2909-R,0.486387,65,1636.0,19285-R,0.48363,52,2211.0,19290-R
10516-S,sportal,2022-11-25,202211,"['R. P.', 'B. B.', 'M. P.']",1148,0.63426,55,705.0,14274-R,0.634022,44,1961.0,14290-R,0.625192,50,3718.0,14322-R
10517-S,slovenija,2022-11-25,202211,['R. K.'],675,0.667527,59,1499.0,2935-R,0.663939,69,4343.0,2983-R,0.625126,75,601.0,2927-R
10518-S,trendi,2022-11-25,202211,['Sa. B.'],276,0.495658,65,2303.0,19292-R,0.486968,56,3654.0,14322-R,0.486018,52,3577.0,14319-R
10519-S,slovenija,2022-11-25,202211,['R. K.'],228,0.590253,54,277.0,2919-R,0.39176,74,4301.0,2983-R,0.388636,75,403.0,2923-R
10520-S,sportal,2022-11-25,202211,"['B. B.', 'M. P.']",199,0.38625,37,104.0,14266-R,0.372052,41,1403.0,14282-R,0.338922,60,2146.0,14296-R
10521-S,sportal,2022-11-25,202211,['Simon Kavčič'],868,0.728329,72,2195.0,19292-R,0.700613,75,741.0,23010-R,0.681685,64,3405.0,14315-R
10522-S,sportal,2022-11-25,202211,['STA'],226,0.516223,63,1369.0,2935-R,0.502844,62,1762.0,14289-R,0.500559,63,3570.0,8293-R
10523-S,slovenija,2022-11-25,202211,"['STA', 'R. K.']",458,0.844226,15,6.0,2912-R,0.573948,66,1365.0,2935-R,0.564552,73,467.0,2927-R
10524-S,slovenija,2022-11-25,202211,"['STA', 'K. M.', 'Planet TV']",256,0.608287,51,605.0,2931-R,0.441141,61,1482.0,2938-R,0.38704,52,4534.0,14335-R
10525-S,trendi,2022-11-25,202211,"['STA', 'Sa. B.']",264,0.386066,51,4952.0,3003-R,0.385041,51,3535.0,8293-R,0.384904,66,2025.0,2953-R
10526-S,sportal,2022-11-25,202211,['S. K.'],278,0.348652,51,3502.0,14322-R,0.330376,52,1726.0,14289-R,0.31626,39,4505.0,14335-R
10527-S,slovenija,2022-11-25,202211,"['STA', 'R. K.']",799,0.957855,34,9.0,2915-R,0.639044,76,2023.0,2953-R,0.617327,74,1332.0,2935-R
10528-S,slovenija,2022-11-25,202211,"['STA', 'K. M.']",508,0.707463,54,2900.0,2962-R,0.618073,62,1326.0,2935-R,0.609319,70,428.0,2927-R
10529-S,slovenija,2022-11-25,202211,"['STA', 'R. K.']",177,0.605639,17,99.0,2918-R,0.369881,49,3441.0,2977-R,0.366043,64,1979.0,2953-R
10530-S,sportal,2022-11-25,202211,['Š. L.'],662,0.624655,67,2105.0,19292-R,0.592821,47,651.0,19282-R,0.586652,70,651.0,23010-R
10531-S,slovenija,2022-11-25,202211,"['STA', 'K. M.']",234,0.403653,77,4421.0,2992-R,0.378596,58,2753.0,8278-R,0.356686,71,1929.0,2953-R
10532-S,sportal,2022-11-25,202211,['M. P.'],364,0.550858,51,465.0,14277-R,0.539293,65,2030.0,19292-R,0.521877,46,513.0,8262-R
10533-S,sportal,2022-11-25,202211,['S. K.'],387,0.340637,44,1496.0,14286-R,0.316681,60,1115.0,19283-R,0.295547,53,2727.0,14306-R
10534-S,sportal,2022-11-25,202211,['STA'],168,0.479041,54,1596.0,14289-R,0.467353,50,3372.0,14322-R,0.43645,40,374.0,14275-R
10535-S,slovenija,2022-11-25,202211,"['STA', 'Grafika: STA']",495,0.55992,64,403.0,2930-R,0.500126,68,1887.0,2953-R,0.497982,55,3306.0,2974-R
10536-S,zdravje-za-jutri,2022-11-25,202211,,2411,0.69372,77,1856.0,2953-R,0.688358,70,1165.0,2935-R,0.662995,75,4009.0,2983-R
10537-S,slovenija,2022-11-25,202211,"['STA', 'K. M.']",477,0.610216,63,1155.0,2935-R,0.591805,65,1548.0,14289-R,0.590647,77,257.0,2927-R
10538-S,trendi,2022-11-25,202211,['Srdjan Cvjetović'],676,0.46989,69,1843.0,2953-R,0.462718,77,4335.0,2992-R,0.459048,72,3996.0,2983-R
10539-S,sportal,2022-11-25,202211,['STA'],124,0.377015,51,3314.0,14322-R,0.375742,59,1864.0,14296-R,0.371268,52,3346.0,8293-R
10540-S,planet-tv,2022-11-25,202211,['E. R.'],404,0.621434,65,1963.0,19292-R,0.575061,62,1145.0,2935-R,0.555931,52,509.0,19282-R
10541-S,sportal,2022-11-25,202211,['STA'],383,0.294413,64,1045.0,19283-R,0.279387,59,2657.0,14306-R,0.26798,56,1426.0,14286-R
10542-S,sportal,2022-11-25,202211,"['STA', 'M. P.']",548,0.712059,69,1955.0,19292-R,0.669311,66,1137.0,2935-R,0.650607,59,3306.0,14322-R
10543-S,slovenija,2022-11-25,202211,"['STA', 'K. M.']",624,0.820736,27,268.0,2928-R,0.683551,60,1134.0,2935-R,0.663202,64,1825.0,2953-R
10544-S,dom,2022-11-25,202211,,365,0.434938,66,1822.0,2953-R,0.431676,56,1131.0,2935-R,0.42049,66,3975.0,2983-R
10545-S,slovenija,2022-11-25,202211,['A. P. K.'],850,0.924189,81,211.0,2927-R,0.736136,76,3953.0,2983-R,0.702095,75,1109.0,2935-R
10546-S,sportal,2022-11-25,202211,['M. P.'],419,0.515661,64,1925.0,19292-R,0.503063,47,5738.0,19320-R,0.486148,59,1107.0,2935-R
10547-S,trendi,2022-11-25,202211,['Sa. B.'],314,0.449484,56,1498.0,14289-R,0.44645,61,1105.0,2935-R,0.445561,49,406.0,8262-R
10548-S,posel-danes,2022-11-25,202211,,467,0.463544,75,4675.0,3001-R,0.462229,61,1092.0,2935-R,0.456649,53,3343.0,2979-R
10549-S,trendi,2022-11-25,202211,"['STA', 'Sa. B.']",329,0.539854,64,1758.0,2953-R,0.503749,60,1067.0,2935-R,0.482999,73,4650.0,3001-R
10550-S,slovenija,2022-11-25,202211,['Na. R.'],290,0.440911,71,3889.0,2983-R,0.437034,60,1045.0,2935-R,0.4348,76,147.0,2927-R
10551-S,sportal,2022-11-25,202211,['Siol.net/ A. P. K.'],302,0.512546,101,994.0,2935-R,0.493545,105,3163.0,14322-R,0.492018,103,295.0,8262-R
10552-S,sportal,2022-11-25,202211,,473,0.327168,37,1506.0,14291-R,0.323671,53,3168.0,8293-R,0.318756,73,3811.0,2983-R
10553-S,slovenija,2022-11-25,202211,['STA'],442,0.703529,62,31.0,8258-R,0.541963,56,5755.0,3016-R,0.537801,73,1698.0,8273-R
10554-S,slovenija,2022-11-25,202211,['STA'],54,0.305302,46,1350.0,14290-R,0.285539,53,3046.0,23028-R,0.27368,51,2612.0,14308-R
10555-S,svet,2022-11-25,202211,"['STA', 'Sa. B.']",356,0.590265,53,3160.0,8294-R,0.579648,62,926.0,2935-R,0.578313,56,227.0,8262-R
10556-S,slovenija,2022-11-25,202211,['Na. R.'],343,0.546241,57,916.0,2935-R,0.519439,46,5714.0,3016-R,0.507012,66,3760.0,2983-R
10557-S,sportal,2022-11-25,202211,['Alenka Teran Košir'],684,0.565966,64,1436.0,14291-R,0.564004,67,5528.0,19320-R,0.560204,68,1715.0,19292-R
10558-S,sportal,2022-11-25,202211,['J. L.'],201,0.384462,58,1614.0,14296-R,0.382597,41,5515.0,14356-R,0.362946,55,3064.0,14322-R
10559-S,slovenija,2022-11-25,202211,['Na. R.'],337,0.448971,54,4510.0,3003-R,0.411593,69,4075.0,2992-R,0.406088,51,2491.0,23022-R
10560-S,trendi,2022-11-25,202211,['Sa. B.'],257,0.43561,58,1271.0,14289-R,0.391544,62,3047.0,14322-R,0.390084,61,4381.0,23038-R
10561-S,planet-tv,2022-11-25,202211,['J.C.'],241,0.344911,57,3869.0,19305-R,0.331199,77,4058.0,2992-R,0.320448,65,5642.0,19323-R
10562-S,slovenija,2022-11-25,202211,['Na. R.'],191,0.271347,55,4479.0,3003-R,0.269971,56,4352.0,8305-R,0.257069,55,2465.0,19294-R
10563-S,posel-danes,2022-11-25,202211,,584,0.575373,62,850.0,2935-R,0.566113,66,3694.0,2983-R,0.560551,60,1541.0,2953-R
10564-S,sportal,2022-11-25,202211,['B. B.'],399,0.599906,50,3000.0,14322-R,0.598632,41,2.0,14275-R,0.595173,64,1649.0,19292-R
10565-S,slovenija,2022-11-25,202211,['Na. R.'],394,0.637446,54,1524.0,2954-R,0.590176,50,6.0,2930-R,0.568019,35,5507.0,3011-R
10566-S,trendi,2022-11-25,202211,"['STA', 'Sa. B.']",429,0.471647,69,2397.0,23022-R,0.440678,70,4416.0,3003-R,0.433462,67,2999.0,8293-R
10567-S,slovenija,2022-11-25,202211,['STA'],281,0.960708,0,95.0,2933-R,0.475369,74,3631.0,2983-R,0.46656,65,787.0,2935-R
10568-S,sportal,2022-11-25,202211,"['STA', 'A. T. K.']",182,0.484063,44,1198.0,14290-R,0.467599,53,1179.0,14289-R,0.462198,54,2955.0,14322-R
10569-S,slovenija,2022-11-25,202211,,792,0.533374,72,1581.0,19292-R,0.532921,77,5679.0,8322-R,0.532368,63,763.0,2935-R
10570-S,slovenija,2022-11-25,202211,['Na. R.'],100,0.149767,59,668.0,19283-R,0.133796,34,3974.0,19309-R,0.132993,55,2280.0,14306-R
10571-S,avtomoto,2022-11-25,202211,['Gregor Pavšič'],182,0.395092,74,3910.0,2992-R,0.373959,56,2326.0,23022-R,0.358203,52,5699.0,19325-R
10572-S,svet,2022-11-25,202211,['Sa. B.'],235,0.561702,57,713.0,2935-R,0.559186,56,1106.0,14289-R,0.540751,51,4216.0,23038-R
10573-S,slovenija,2022-11-25,202211,"['STA', 'Na. R.']",365,0.579996,40,5412.0,3011-R,0.517952,54,2814.0,2974-R,0.479034,43,4272.0,3000-R
10574-S,sportal,2022-11-25,202211,['R. Sp.'],317,0.445322,41,3829.0,14335-R,0.43652,76,5573.0,8322-R,0.434684,49,1.0,14280-R
10575-S,svet,2022-11-25,202211,"['K. M.', 'Na. R.']",1882,0.657412,59,2834.0,8293-R,0.655743,67,1374.0,8273-R,0.616414,62,633.0,2935-R
10576-S,crna-kronika,2022-11-25,202211,['Na. R.'],82,0.266674,73,2628.0,14313-R,0.256796,50,2800.0,14322-R,0.253982,49,2704.0,14317-R
10577-S,avtomoto,2022-11-25,202211,['Gregor Pavšič'],191,0.325832,53,2229.0,23022-R,0.314445,79,3813.0,2992-R,0.296175,38,5602.0,19325-R
10578-S,avtomoto,2022-11-25,202211,['Gregor Pavšič'],142,0.403452,54,1021.0,14289-R,0.364417,50,2797.0,14322-R,0.358868,48,917.0,14286-R
10579-S,sportal,2022-11-25,202211,['Rok Plestenjak'],802,0.648646,54,2766.0,14322-R,0.636747,45,3769.0,14335-R,0.620439,46,5228.0,19320-R
10580-S,sportal,2022-11-25,202211,['Sportal'],867,0.54249,52,870.0,14289-R,0.510174,51,2646.0,14322-R,0.496034,52,4877.0,14351-R
10581-S,sportal,2022-11-25,202211,['Simon Kavčič'],608,0.71578,69,1059.0,19292-R,0.678877,53,4872.0,19320-R,0.669142,63,5297.0,14364-R
10582-S,svet,2022-11-24,202211,['K. M.'],241,0.384679,73,5055.0,8322-R,0.378953,53,5217.0,8325-R,0.346241,49,5021.0,8321-R
10583-S,svet,2022-11-24,202211,['R. K.'],156,0.576002,64,957.0,19292-R,0.569543,51,5490.0,3021-R,0.560802,59,139.0,2935-R
10584-S,sportal,2022-11-24,202211,"['STA', 'Pe. M.', 'Š. L.']",558,0.311097,74,1525.0,14305-R,0.238575,75,1650.0,14306-R,0.197979,74,1243.0,14298-R
10585-S,avtomoto,2022-11-24,202211,['Gašper Pirman'],1029,0.574261,74,3707.0,3001-R,0.57408,70,5040.0,8322-R,0.569493,65,815.0,2953-R
10586-S,sportal,2022-11-24,202211,"['R. P.', 'S. K.']",1143,0.648026,55,2281.0,14322-R,0.627133,58,505.0,14289-R,0.619497,49,524.0,14290-R
10587-S,planet-tv,2022-11-24,202211,['J.C.'],354,0.572709,71,5165.0,14364-R,0.567969,62,502.0,14289-R,0.546876,65,2278.0,14322-R
10588-S,sportal,2022-11-24,202211,['Pe. M.'],216,0.524581,51,69.0,14282-R,0.508338,57,486.0,14289-R,0.502194,59,2262.0,14322-R
10589-S,sportal,2022-11-24,202211,"['STA', 'Sportal']",443,0.441911,49,2806.0,14326-R,0.379345,47,5508.0,14366-R,0.366957,53,1595.0,14306-R
10590-S,sportal,2022-11-24,202211,"['STA', 'Pe. M.']",383,0.507675,55,2233.0,14322-R,0.503149,44,3236.0,14335-R,0.493135,70,4980.0,8322-R
10591-S,sportal,2022-11-24,202211,['STA'],263,0.355168,45,5455.0,14366-R,0.344047,58,1135.0,14298-R,0.329561,38,3194.0,14335-R
10592-S,sportal,2022-11-24,202211,"['STA', 'Pe. M.', 'Š. L.']",697,0.776728,33,12.0,14284-R,0.485933,70,2826.0,2983-R,0.457968,44,5415.0,14366-R
10593-S,slovenija,2022-11-24,202211,"['Planet TV', 'Vesna Marinac']",378,0.454492,76,4898.0,8322-R,0.436964,61,5060.0,8325-R,0.42522,72,673.0,2953-R
10594-S,sportal,2022-11-24,202211,['J. L.'],394,0.65452,58,2150.0,14322-R,0.653312,66,5037.0,14364-R,0.644648,58,374.0,14289-R
10595-S,sportal,2022-11-24,202211,['STA'],341,0.560596,52,5328.0,3021-R,0.541228,49,4775.0,3016-R,0.538903,57,370.0,14289-R
